var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12
0,0,1,674,12800,0,0,302,N,8,C,698,0
0,3,1,201,11100,0,3,588,N,3,B,412,1
0,0,0,941,74100,0,1,72,Y,3,C,928,0
0,4,1,101,87700,1,2,238,N,5,C,762,0
0,0,0,987,66600,0,1,459,N,12,A,541,1
0,1,3,514,41400,0,5,315,N,8,B,685,1
0,1,0,65,23200,0,3,677,N,6,C,323,0
0,0,2,30,6400,0,3,406,,5,A,594,1
0,0,1,518,60100,0,2,519,N,4,B,481,1
0,2,1,196,75600,1,2,348,N,1,A,652,1
0,0,0,723,32000,1,1,194,N,4,B,806,1
0,0,1,829,31200,0,0,529,N,5,B,471,1
0,0,0,76,21400,1,1,603,N,2,B,397,1
0,1,0,433,95100,1,0,912,N,3,C,88,0
0,0,0,912,73600,1,2,549,N,12,A,451,1
0,1,1,41,17600,0,2,864,N,7,C,136,0
0,0,1,642,61400,0,2,788,N,1,B,212,1
0,3,0,412,50800,0,4,579,Y,6,B,421,1
0,0,1,898,16400,1,2,541,N,16,B,459,1
0,0,1,997,92700,2,3,200,N,5,B,800,1
0,1,0,957,30500,1,6,290,N,3,A,710,1
0,1,1,373,44700,1,3,940,N,7,B,60,1
0,2,0,12,75100,1,9,87,Y,7,C,913,0
0,2,0,385,58500,0,2,101,N,3,B,899,1
0,0,0,251,2700,0,2,735,Y,4,B,265,1
0,0,1,482,66700,2,2,439,N,18,C,561,0
0,1,2,207,80500,1,4,402,N,11,B,598,1
0,0,0,277,25200,2,6,911,N,13,A,89,1
0,0,0,80,17300,0,2,966,N,3,B,34,1
0,0,1,317,13900,3,4,605,N,7,B,395,1
0,1,1,665,3300,0,4,486,Y,9,A,514,1
0,2,1,291,25300,2,5,220,N,7,A,780,1
0,1,1,174,53300,1,8,77,N,6,B,923,1
0,0,1,414,13400,0,3,546,N,2,C,454,0
0,2,0,89,35300,3,5,821,N,13,A,179,1
0,4,4,991,88200,1,3,891,N,4,C,109,0
0,1,3,642,17700,1,3,195,Y,1,B,805,1
0,1,1,120,19000,3,1,314,N,22,C,686,0
0,5,1,649,64400,1,3,169,N,8,C,831,0
0,1,0,370,85300,3,1,930,N,9,B,70,1
0,0,1,358,38000,1,5,710,N,7,C,290,0
0,0,1,823,21400,0,0,115,N,1,C,885,0
0,2,0,935,69600,1,6,264,N,1,C,736,0
0,1,0,752,22300,1,4,895,N,7,C,105,0
0,0,2,756,46700,0,4,713,N,3,A,287,1
0,2,1,803,43100,0,0,287,N,6,A,713,1
0,1,2,806,17400,1,2,25,N,25,A,975,1
0,2,1,131,72500,2,5,289,N,7,C,711,0
0,1,0,822,30700,0,5,333,N,2,A,667,1
0,0,1,954,73000,2,8,628,N,6,B,372,1
0,1,0,614,98700,0,0,4,N,21,C,996,0
0,1,1,829,88800,1,7,75,N,7,A,925,1
0,1,1,87,15500,1,2,524,N,2,A,476,1
0,0,2,151,54600,1,2,362,N,5,C,638,0
1,0,4,249,89700,1,5,693,N,3,C,307,0
0,2,1,911,82200,1,3,134,N,2,A,866,1
0,0,0,871,90900,1,4,417,N,12,C,583,0
0,2,2,859,61100,0,4,75,N,8,C,925,0
0,1,0,400,85700,1,3,254,N,1,B,746,1
0,0,2,752,12500,1,1,456,N,3,C,544,0
0,2,1,626,1300,0,2,367,N,3,A,633,1
0,4,0,146,27400,0,5,749,N,5,A,251,1
0,2,1,701,5300,1,1,346,N,1,B,654,1
0,1,0,155,64700,1,2,113,N,1,A,887,1
0,0,1,683,60300,1,0,983,N,5,B,17,1
0,1,0,840,39900,2,2,438,N,2,A,562,1
0,1,2,935,6700,1,2,276,Y,3,C,724,0
0,3,1,572,35000,4,4,352,N,2,C,648,0
0,0,1,624,58300,2,4,38,N,2,B,962,1
0,1,2,275,6800,2,3,526,Y,2,A,474,1
0,0,1,601,85600,1,3,912,N,1,B,88,1
0,1,0,193,45300,0,5,861,N,2,A,139,1
0,2,2,332,10100,0,1,906,N,2,C,94,0
0,0,1,974,71500,0,5,149,Y,1,B,851,1
0,1,0,698,57600,3,3,616,Y,6,B,384,1
1,0,0,703,78300,0,1,60,N,17,A,940,1
0,0,0,849,16600,0,2,418,N,6,A,582,1
0,1,0,755,75200,0,0,808,N,6,C,192,0
0,0,3,210,90900,2,1,519,N,1,A,481,1
0,1,0,494,26700,0,4,280,N,11,A,720,1
0,0,0,605,51200,0,2,7,N,2,B,993,1
0,2,1,565,91200,3,2,342,N,4,A,658,1
0,2,3,92,81300,0,3,638,N,2,A,362,1
0,1,0,363,61600,0,5,907,N,1,C,93,0
0,2,0,361,51600,1,0,351,N,5,A,649,1
0,0,0,237,86000,2,0,34,N,5,B,966,1
0,0,1,814,45500,0,5,115,N,2,A,885,1
1,3,3,646,82000,0,7,500,N,7,B,500,1
0,1,0,759,16500,2,2,614,Y,11,A,386,1
1,1,1,763,86800,0,1,357,N,2,A,643,1
0,1,1,823,57200,1,4,85,N,13,B,915,1
0,0,0,663,14300,1,0,21,N,4,A,979,1
0,1,2,362,4000,1,3,750,Y,2,B,250,1
0,0,0,873,68400,0,3,949,N,3,C,51,0
0,0,1,144,52300,2,6,769,N,1,A,231,1
0,0,2,344,86600,3,5,733,Y,2,C,267,0
0,1,0,828,64700,3,3,765,N,2,B,235,1
0,2,1,743,97300,1,5,127,N,7,A,873,1
0,0,3,545,41400,0,4,314,N,3,B,686,1
0,0,1,715,50200,0,0,805,,9,C,195,0
1,1,2,786,61500,1,4,339,N,7,A,661,1
0,1,2,860,77600,1,3,807,N,27,A,193,1
0,1,1,739,45400,1,2,441,N,5,A,559,1
0,1,3,852,99600,1,5,872,N,17,B,128,1
0,1,1,988,78600,1,0,741,N,13,B,259,1
0,3,1,614,71000,0,3,141,N,10,C,859,0
0,1,1,242,42300,1,4,676,N,1,A,324,1
0,1,1,933,63800,2,6,85,N,8,B,915,1
0,1,1,283,45500,0,2,891,N,7,A,109,1
0,0,2,243,71100,1,4,408,N,3,B,592,1
0,0,0,115,78500,0,4,285,,11,C,715,0
0,1,3,926,7000,0,4,323,N,7,B,677,1
0,1,2,344,39900,1,1,55,N,8,B,945,1
0,0,2,914,27400,2,5,356,N,15,A,644,1
0,2,1,16,75100,1,1,547,N,12,A,453,1
0,2,0,840,58500,0,1,213,Y,11,B,787,1
0,0,0,201,55000,1,4,993,,7,B,7,1
0,4,2,351,67700,0,4,99,N,4,A,901,1
0,1,3,521,82600,1,6,584,N,6,A,416,1
0,0,0,345,8300,1,2,642,N,6,C,358,0
0,0,2,427,10100,0,0,496,N,11,A,504,1
0,1,0,14,93000,0,2,439,N,4,C,561,0
0,0,1,295,72100,0,1,209,N,2,B,791,1
0,1,0,447,86100,2,2,808,,6,C,192,0
0,0,2,591,68600,1,2,447,N,2,A,553,1
0,1,1,127,59600,3,6,238,Y,1,C,762,0
0,3,1,285,36000,2,5,452,N,11,C,548,0
0,4,0,2,39300,1,3,980,N,4,C,20,0
0,0,0,438,95300,0,5,615,N,4,A,385,1
0,0,0,537,95700,0,3,162,N,1,B,838,1
0,0,1,637,79600,2,3,937,N,6,C,63,0
0,0,1,416,34300,1,1,549,N,11,C,451,0
0,0,3,397,87300,3,4,247,N,7,A,753,1
0,2,0,635,47100,1,1,565,N,5,B,435,1
0,3,1,33,1300,2,0,30,N,8,C,970,0
0,1,0,263,34800,1,5,401,N,7,A,599,1
0,1,1,232,6200,0,3,537,N,2,A,463,1
0,0,0,445,69100,1,1,912,N,8,C,88,0
0,4,2,42,64500,1,4,421,N,3,A,579,1
0,1,0,620,39400,0,3,867,Y,3,B,133,1
0,1,2,762,6000,2,2,585,N,1,B,415,1
0,0,2,272,4200,0,3,111,N,1,A,889,1
1,0,3,360,11300,2,1,243,,2,A,757,1
0,0,0,965,96100,2,2,798,N,1,B,202,1
0,1,1,370,85400,1,4,215,N,10,A,785,1
0,2,1,683,66700,3,3,337,N,1,A,663,1
0,0,0,828,52000,1,4,193,N,5,A,807,1
0,3,0,683,12700,2,4,101,,27,B,899,1
0,1,0,638,24100,0,3,701,N,1,B,299,1
0,3,1,770,44200,0,1,499,Y,2,B,501,1
0,0,1,291,98400,3,3,416,N,13,C,584,0
0,1,2,548,72200,0,0,80,N,2,C,920,0
0,0,0,47,93600,3,4,910,N,31,A,90,1
0,2,0,862,99900,1,6,151,N,1,A,849,1
0,3,1,394,2100,1,6,339,N,7,C,661,0
0,1,0,506,19000,0,3,138,N,5,B,862,1
0,3,0,328,76400,2,0,568,N,10,A,432,1
0,0,1,637,81800,1,2,447,N,16,C,553,0
0,1,0,919,83100,1,3,307,N,1,A,693,1
0,1,0,277,62300,0,2,212,N,4,A,788,1
0,0,0,163,15200,1,2,352,N,5,A,648,1
1,0,2,607,13000,0,3,62,Y,14,B,938,1
0,1,0,377,65900,4,1,488,N,13,A,512,1
0,0,2,280,66100,0,2,437,,1,B,563,1
0,1,0,329,84400,1,3,77,N,9,B,923,1
0,1,0,851,3400,0,2,213,N,12,B,787,1
0,2,1,59,89100,1,6,529,N,8,B,471,1
0,0,0,675,42500,1,3,160,N,4,A,840,1
0,2,1,707,35100,1,4,812,N,14,C,188,0
0,1,2,985,99800,0,4,460,,5,C,540,0
0,1,1,565,91000,1,5,59,N,3,A,941,1
1,2,3,708,18200,1,0,798,N,14,C,202,0
0,1,0,804,23000,2,0,281,N,9,B,719,1
0,2,0,204,23500,0,1,753,Y,7,B,247,1
0,1,2,418,25200,1,4,259,N,3,A,741,1
0,1,1,693,76600,2,8,938,N,4,A,62,1
0,2,2,645,62300,1,5,344,N,20,B,656,1
0,1,1,960,17900,3,4,701,N,42,C,299,0
0,1,0,135,64900,1,5,218,N,15,A,782,1
0,0,1,450,54900,0,8,714,N,3,C,286,0
0,1,1,331,2200,1,2,212,N,14,B,788,1
0,3,1,271,80700,1,1,908,Y,2,A,92,1
0,2,3,241,28900,0,5,832,N,7,C,168,0
0,1,0,174,3000,3,0,828,N,4,C,172,0
0,1,1,501,14200,0,3,351,,26,A,649,1
0,1,0,214,48100,0,3,788,N,15,A,212,1
0,1,1,326,81000,0,1,914,N,2,B,86,1
0,3,1,148,75300,1,1,437,N,2,A,563,1
0,1,1,394,80300,2,3,416,N,9,A,584,1
0,1,2,50,37700,0,4,444,N,3,C,556,0
0,1,1,273,84000,1,3,98,N,9,C,902,0
0,0,1,864,43400,1,2,977,N,9,A,23,1
0,1,0,742,42200,0,3,921,N,6,A,79,1
0,3,0,229,64700,0,1,688,Y,7,C,312,0
0,2,1,796,41400,2,1,431,N,11,A,569,1
0,1,0,38,84700,2,6,420,N,7,A,580,1
0,1,0,681,84600,2,5,733,N,11,C,267,0
0,2,0,998,73200,0,5,872,N,3,B,128,1
0,1,2,262,7600,0,0,413,N,4,B,587,1
0,1,0,327,16300,0,4,376,Y,3,A,624,1
0,1,1,870,12000,0,5,79,N,11,C,921,0
0,0,2,258,86800,3,3,11,N,7,B,989,1
0,2,0,743,4000,1,2,164,N,2,A,836,1
0,2,0,154,42300,0,1,992,N,15,A,8,1
0,1,2,280,32000,1,4,768,N,3,C,232,0
0,4,0,735,9000,1,4,153,N,3,B,847,1
0,2,2,373,47700,2,6,693,N,16,B,307,1
0,0,1,957,78500,1,4,805,N,10,B,195,1
0,0,1,230,9600,2,3,379,,5,C,621,0
0,0,0,72,20600,1,4,728,,5,C,272,0
0,5,1,454,19600,0,6,341,N,10,C,659,0
0,0,1,982,16400,1,6,874,N,10,C,126,0
0,3,3,86,73100,0,5,822,N,4,C,178,0
0,2,2,751,95200,0,5,476,N,5,B,524,1
0,0,1,86,57100,1,4,185,N,8,B,815,1
0,1,1,365,27300,1,3,988,N,9,C,12,0
0,2,0,66,91300,1,3,735,N,4,C,265,0
0,1,2,197,5000,1,3,570,N,12,A,430,1
0,0,0,806,40400,0,5,142,N,1,B,858,1
0,0,0,310,82700,1,2,603,N,3,A,397,1
0,0,1,544,33200,1,3,903,N,6,C,97,0
0,1,1,69,32100,0,5,79,N,8,A,921,1
0,2,2,558,67100,0,3,837,N,3,C,163,0
0,3,1,620,96900,1,3,58,N,5,A,942,1
0,1,0,979,42600,0,2,879,Y,11,C,121,0
0,4,2,89,19100,0,3,428,N,3,A,572,1
0,1,1,452,78800,0,6,367,,1,B,633,1
0,1,1,127,11200,1,4,600,N,4,A,400,1
0,0,0,484,55700,1,3,205,N,5,C,795,0
0,1,0,844,42200,1,4,65,N,8,A,935,1
0,3,0,958,31600,1,0,169,N,4,C,831,0
0,3,1,532,34900,1,5,463,N,7,C,537,0
0,0,2,113,41800,0,3,174,N,2,B,826,1
0,1,1,512,34900,0,1,999,N,3,C,1,0
0,1,2,243,95900,2,2,878,N,4,A,122,1
0,1,1,606,4400,1,3,812,N,6,A,188,1
0,0,1,865,73600,0,3,867,N,3,A,133,1
0,1,0,573,95000,1,3,96,N,4,C,904,0
0,0,0,757,43600,0,3,490,N,3,B,510,1
0,0,1,223,80800,1,2,726,N,8,C,274,0
0,1,2,629,81600,0,3,982,N,15,C,18,0
0,1,2,257,3300,0,2,299,N,4,A,701,1
0,1,0,864,4100,0,0,892,N,27,A,108,1
0,1,0,674,40700,2,4,632,N,6,A,368,1
0,0,5,701,34800,2,5,600,N,2,A,400,1
0,0,4,304,76500,0,4,76,N,7,A,924,1
0,1,0,442,21600,0,2,309,N,11,C,691,0
0,0,2,242,49700,0,3,500,Y,2,B,500,1
0,2,0,855,78900,0,3,148,N,4,B,852,1
0,0,1,574,5000,1,1,169,N,13,B,831,1
0,2,1,438,93600,1,1,150,N,8,B,850,1
0,1,2,950,82600,3,4,336,N,4,B,664,1
0,0,1,896,32300,2,1,381,N,20,B,619,1
0,0,0,645,54600,2,5,967,N,13,C,33,0
0,2,2,4,52000,1,2,657,N,25,A,343,1
0,2,1,914,79900,1,2,100,N,3,B,900,1
0,0,0,854,51400,0,2,197,N,7,C,803,0
0,2,3,258,15600,1,2,846,N,4,B,154,1
0,1,1,561,75300,1,4,714,N,1,A,286,1
0,1,2,404,71300,1,1,885,N,21,B,115,1
0,2,2,394,76300,1,1,886,N,1,A,114,1
0,3,0,320,4100,1,5,34,N,4,C,966,0
1,1,3,723,91500,0,4,298,N,2,C,702,0
0,2,0,794,37200,4,4,218,N,6,C,782,0
0,2,1,300,98500,0,5,482,N,1,C,518,0
0,3,0,915,56400,0,3,975,N,7,A,25,1
0,3,0,543,47700,2,5,959,Y,4,A,41,1
0,1,1,106,47400,1,2,752,N,10,A,248,1
0,0,1,516,85000,0,3,214,N,1,B,786,1
0,1,2,760,48300,0,3,941,N,11,A,59,1
0,0,0,255,34700,1,1,923,N,1,C,77,0
0,1,0,332,83900,2,1,427,Y,6,B,573,1
0,3,0,656,63000,2,3,909,N,5,B,91,1
0,0,2,607,93900,1,7,508,Y,4,C,492,0
0,0,1,2,30700,0,3,695,,6,A,305,1
0,0,0,655,12000,0,3,212,N,4,A,788,1
0,3,0,505,62700,0,2,543,N,2,A,457,1
0,3,0,15,87700,1,2,113,N,8,C,887,0
0,1,1,586,3000,0,2,713,N,1,B,287,1
0,2,0,752,27700,2,4,935,N,9,C,65,0
1,3,1,240,97500,0,2,591,N,1,B,409,1
0,2,2,851,26800,1,3,314,Y,17,B,686,1
0,1,1,845,51400,0,4,504,N,6,A,496,1
0,2,2,466,59800,1,3,777,N,4,C,223,0
0,1,2,10,34400,1,2,501,N,17,B,499,1
0,0,2,595,3000,0,2,467,N,16,C,533,0
0,2,0,214,49500,0,1,848,N,8,C,152,0
0,1,0,802,40200,0,0,812,N,1,C,188,0
0,0,0,311,96300,0,3,751,N,3,A,249,1
0,3,0,871,15000,0,2,715,N,1,A,285,1
0,0,2,56,78100,0,2,754,N,6,B,246,1
0,1,0,447,20400,1,0,101,N,2,A,899,1
0,3,2,43,71000,0,1,130,N,6,B,870,1
0,2,2,245,60900,2,2,916,,7,B,84,1
0,0,3,211,97000,1,5,899,N,8,B,101,1
0,0,0,483,15800,3,2,334,N,6,C,666,0
0,0,0,55,60200,1,2,539,N,1,A,461,1
0,2,0,876,96300,0,4,171,N,13,B,829,1
0,1,2,963,97200,0,2,62,N,4,B,938,1
0,1,0,396,36000,0,6,501,Y,5,C,499,0
0,0,3,801,27200,2,3,433,N,4,B,567,1
0,2,1,699,26300,0,5,958,N,4,B,42,1
1,1,2,712,50800,2,3,268,N,14,B,732,1
0,1,2,881,47800,1,1,639,N,1,C,361,0
0,0,0,795,78600,2,3,475,Y,9,B,525,1
0,1,3,352,47200,2,3,206,,11,B,794,1
0,1,0,483,94100,1,6,597,N,8,B,403,1
0,1,0,393,21300,0,0,183,N,3,B,817,1
0,3,1,162,38000,2,1,834,N,2,A,166,1
0,2,1,336,22700,0,3,550,N,21,B,450,1
0,0,0,337,52200,1,6,114,N,4,A,886,1
0,0,2,382,85700,2,2,653,Y,12,B,347,1
0,0,1,428,49500,0,2,439,N,11,B,561,1
0,0,1,534,74900,1,2,651,N,1,C,349,0
0,2,0,353,32400,3,6,421,N,9,A,579,1
0,0,0,160,37700,1,1,310,N,1,A,690,1
0,1,2,478,59100,1,4,700,N,8,A,300,1
0,1,1,0,86100,1,1,511,N,29,B,489,1
0,1,1,796,45500,2,5,625,N,5,C,375,0
0,4,1,669,87500,2,2,876,N,27,A,124,1
0,0,1,702,84700,1,3,700,N,7,C,300,0
0,2,4,871,52500,0,7,203,N,1,A,797,1
0,0,1,963,97400,4,3,982,N,15,B,18,1
0,0,0,485,22700,2,6,475,N,17,C,525,0
0,2,0,184,92700,2,2,350,N,3,C,650,0
0,1,2,9,25900,0,2,997,N,11,A,3,1
0,1,0,659,18500,0,4,482,N,8,A,518,1
0,1,1,474,84000,2,2,840,N,14,C,160,0
0,0,1,630,49800,1,5,36,N,4,A,964,1
0,1,0,12,2000,0,4,643,N,4,B,357,1
0,0,1,946,53700,1,6,2,N,2,C,998,0
0,1,1,395,22600,3,3,580,N,3,B,420,1
0,0,1,413,33500,1,6,138,N,5,B,862,1
0,2,0,594,57000,2,2,295,N,19,A,705,1
0,2,0,872,2300,0,8,140,N,10,B,860,1
0,1,0,582,33400,2,3,569,N,4,C,431,0
1,0,1,721,83800,4,6,747,N,4,B,253,1
0,1,2,243,4500,2,4,543,N,14,C,457,0
0,0,2,524,41300,3,3,148,N,6,C,852,0
0,1,2,524,34800,1,2,737,N,14,A,263,1
0,1,0,305,65400,1,9,162,N,4,A,838,1
0,1,1,195,31800,3,3,44,N,2,C,956,0
0,0,0,429,94100,1,3,320,N,26,A,680,1
1,0,3,460,22600,2,2,211,N,3,A,789,1
0,2,0,945,24800,1,3,705,N,1,C,295,0
0,0,0,217,54500,0,4,456,N,2,C,544,0
0,1,0,140,4500,0,4,371,N,2,A,629,1
0,1,1,432,41400,0,4,842,N,4,B,158,1
0,2,3,58,12400,1,4,911,N,7,A,89,1
0,1,2,941,58100,1,5,804,N,4,B,196,1
0,1,0,480,57400,0,1,565,N,1,A,435,1
0,1,1,328,56900,0,3,396,N,4,B,604,1
0,0,1,971,4800,1,3,783,N,11,B,217,1
0,3,1,449,90300,1,3,558,,6,C,442,0
0,1,1,377,81100,1,4,911,,19,C,89,0
0,0,0,40,70300,1,3,13,N,21,B,987,1
0,0,0,610,90900,0,2,325,,14,A,675,1
0,0,0,188,40400,3,5,727,N,2,C,273,0
0,0,1,933,91400,0,2,742,N,17,C,258,0
0,0,2,355,96400,0,3,48,N,1,A,952,1
0,1,0,860,75200,1,2,953,N,1,A,47,1
0,0,2,605,94300,0,4,895,N,17,A,105,1
0,1,1,556,41400,0,1,540,N,2,B,460,1
0,1,1,194,88700,1,2,270,N,2,B,730,1
0,1,0,540,86000,0,5,662,N,28,C,338,0
0,1,0,924,86600,0,2,244,N,1,C,756,0
0,1,0,503,70500,2,2,270,N,13,B,730,1
0,1,1,547,53300,0,2,448,N,8,B,552,1
0,0,0,11,61100,1,5,39,N,1,C,961,0
0,2,1,771,62800,1,6,90,N,3,B,910,1
0,2,0,205,98600,2,3,424,N,4,A,576,1
0,2,2,416,66600,2,2,487,N,3,A,513,1
0,0,1,427,1900,0,4,431,N,3,C,569,0
0,2,2,262,30100,1,1,957,N,2,B,43,1
0,1,2,832,40700,2,1,403,N,7,B,597,1
0,0,0,586,85900,0,2,104,N,1,B,896,1
0,2,2,426,70300,1,2,362,N,2,C,638,0
0,0,0,993,32100,2,4,709,N,10,C,291,0
0,2,0,166,81900,1,2,36,N,18,C,964,0
0,1,1,9,81600,0,5,104,N,3,B,896,1
0,0,1,713,7100,1,3,512,,2,B,488,1
0,1,1,87,28700,3,5,741,N,2,C,259,0
0,0,2,623,24600,1,4,814,N,2,C,186,0
0,2,1,133,33600,2,3,748,N,4,B,252,1
0,0,0,275,1900,1,0,428,N,6,B,572,1
0,2,1,847,14500,0,4,207,N,18,B,793,1
0,0,2,63,12200,1,3,311,N,5,A,689,1
0,2,1,749,27100,0,1,24,N,15,A,976,1
0,2,0,732,89300,0,3,222,N,14,A,778,1
0,1,1,663,59300,1,3,864,N,14,B,136,1
0,4,1,517,97500,1,1,424,N,6,B,576,1
0,0,0,828,41000,0,3,915,N,5,B,85,1
0,3,0,428,35000,3,1,405,N,4,A,595,1
0,0,1,707,21900,2,1,411,,2,A,589,1
0,1,1,617,24300,2,4,101,N,3,B,899,1
0,0,2,590,32100,2,5,274,,2,B,726,1
0,0,2,67,41800,0,0,500,N,1,B,500,1
0,4,1,278,77400,1,5,532,Y,6,A,468,1
0,0,0,463,9200,1,2,488,N,6,A,512,1
0,1,1,738,50800,2,2,380,N,14,A,620,1
0,3,0,342,92300,1,6,775,N,1,B,225,1
0,0,0,548,90200,1,2,659,N,2,B,341,1
0,1,0,742,36800,0,5,739,,10,A,261,1
0,2,0,193,63500,2,3,364,N,1,C,636,0
0,0,1,112,5700,2,4,793,Y,4,B,207,1
0,1,1,40,88600,0,5,31,N,1,C,969,0
0,1,4,449,45700,1,4,884,N,14,B,116,1
0,0,2,753,68900,1,2,224,N,6,A,776,1
0,0,1,837,55400,2,3,371,N,4,B,629,1
0,2,0,829,71400,4,1,577,N,3,B,423,1
0,0,1,619,14100,0,4,430,N,16,A,570,1
0,0,2,627,80200,1,1,55,N,7,C,945,0
0,1,0,326,68200,2,7,466,N,1,B,534,1
0,0,1,483,47800,3,4,32,N,1,B,968,1
0,2,2,763,81100,1,2,509,N,6,B,491,1
0,0,0,548,17000,2,3,302,N,2,C,698,0
0,2,1,22,26300,0,0,511,N,4,C,489,0
0,1,1,240,41500,1,2,92,N,10,A,908,1
0,0,2,653,47700,2,5,250,N,1,A,750,1
0,2,1,680,64400,0,5,710,N,6,A,290,1
0,1,2,146,92900,0,4,970,Y,3,A,30,1
0,0,1,699,85100,1,1,61,N,5,A,939,1
0,1,2,186,31500,2,4,45,N,3,B,955,1
0,3,0,468,29500,3,1,115,N,3,A,885,1
0,2,1,62,25900,1,4,301,N,8,B,699,1
0,0,1,819,33600,1,2,861,Y,17,B,139,1
0,1,3,973,95700,1,2,586,N,1,B,414,1
0,2,1,551,71900,0,1,203,N,7,B,797,1
0,1,3,604,25600,1,2,678,N,1,C,322,0
0,2,1,905,73400,3,0,515,N,1,B,485,1
0,0,1,994,1200,1,1,701,,2,A,299,1
0,1,1,366,96900,2,3,517,N,1,A,483,1
0,0,0,234,20800,2,3,372,N,2,C,628,0
0,0,1,208,82500,2,4,182,Y,2,C,818,0
0,0,3,219,63000,0,2,525,N,5,A,475,1
0,0,2,898,9200,0,2,267,,2,B,733,1
0,0,2,333,55400,1,1,438,N,24,A,562,1
0,2,0,210,20400,2,2,130,N,22,C,870,0
0,2,1,376,20800,0,3,283,Y,9,B,717,1
0,1,1,56,39000,2,1,974,N,1,C,26,0
0,1,0,803,41100,1,2,506,N,8,A,494,1
0,2,0,130,36200,2,1,189,N,16,B,811,1
0,1,3,553,68500,0,3,372,N,5,C,628,0
0,1,0,476,5100,3,2,126,N,4,A,874,1
0,2,0,470,99200,1,2,366,N,5,C,634,0
0,0,3,316,46400,0,8,637,N,4,B,363,1
0,0,0,371,3100,0,4,327,N,19,C,673,0
0,4,2,871,95700,0,3,526,N,9,C,474,0
0,0,1,968,15300,0,3,56,N,6,C,944,0
0,2,0,672,86300,3,4,769,N,19,C,231,0
0,0,1,601,34100,0,2,273,N,5,B,727,1
0,3,3,521,22500,1,2,997,N,5,C,3,0
0,4,0,407,42600,2,3,441,N,9,B,559,1
0,1,0,899,19100,2,1,195,N,1,C,805,0
0,0,0,717,13100,2,5,844,N,8,C,156,0
0,2,2,855,39800,0,2,555,N,5,C,445,0
0,1,0,388,18900,1,3,576,N,8,C,424,0
0,1,0,958,49600,1,4,187,N,12,B,813,1
0,1,1,578,6500,1,1,601,N,7,C,399,0
0,1,0,526,54500,1,2,62,N,4,C,938,0
0,0,2,876,8900,2,2,603,N,1,C,397,0
0,1,1,688,54400,0,2,889,Y,7,B,111,1
0,1,2,98,85500,2,1,978,,1,B,22,1
0,0,0,713,20100,3,7,97,,3,B,903,1
0,0,0,674,23000,1,6,936,N,1,B,64,1
0,1,2,147,29000,1,4,430,N,10,A,570,1
0,0,3,68,48600,0,2,67,N,2,A,933,1
0,3,1,578,90200,1,5,573,N,4,C,427,0
0,1,0,203,6400,0,2,645,N,5,A,355,1
0,1,1,546,66300,1,2,223,N,5,A,777,1
0,1,1,251,57800,0,7,208,N,1,C,792,0
0,0,1,456,3800,1,5,142,N,8,A,858,1
0,1,1,318,94800,2,2,868,N,3,B,132,1
0,1,0,152,89300,1,2,31,N,6,B,969,1
0,1,0,410,90500,2,3,649,N,13,A,351,1
0,1,1,226,82600,2,7,989,N,8,B,11,1
0,1,0,689,45800,0,3,588,N,6,C,412,0
0,1,2,356,67500,0,1,390,N,2,A,610,1
0,1,1,854,16200,1,1,266,N,1,C,734,0
0,1,0,399,3800,3,2,895,N,7,B,105,1
0,1,2,677,4800,2,5,57,N,2,C,943,0
0,3,2,290,23300,1,1,536,N,5,B,464,1
0,2,1,183,29400,1,3,661,N,5,B,339,1
0,0,0,991,70900,3,2,858,N,4,C,142,0
0,0,0,549,1400,0,1,189,N,2,C,811,0
0,1,0,86,3100,2,4,613,N,2,A,387,1
0,1,0,258,55300,1,5,756,N,2,C,244,0
0,1,0,468,91900,0,5,372,Y,8,C,628,0
0,1,0,992,69400,4,3,486,N,11,B,514,1
0,0,0,119,72700,2,2,453,N,3,C,547,0
0,2,1,327,74600,1,5,340,Y,6,A,660,1
1,0,3,992,8900,0,1,383,Y,7,A,617,1
0,1,0,24,14400,1,2,790,N,5,A,210,1
1,0,4,459,17900,0,2,55,N,26,B,945,1
0,4,0,618,47000,0,1,661,N,4,C,339,0
0,0,1,916,52500,1,3,934,N,5,B,66,1
0,3,0,710,43700,2,1,222,N,15,C,778,0
1,0,2,968,33500,1,3,194,N,2,B,806,1
0,0,3,292,8200,0,2,780,N,5,A,220,1
0,3,0,658,66500,2,5,584,N,1,A,416,1
0,1,0,512,23300,0,3,196,N,8,C,804,0
0,1,1,83,79500,0,6,659,N,7,C,341,0
0,1,1,670,35600,1,1,395,N,24,B,605,1
0,0,0,445,15700,3,2,131,Y,7,A,869,1
0,1,0,780,41000,0,5,197,N,20,A,803,1
0,2,3,718,68200,0,6,783,N,3,B,217,1
0,1,0,427,6700,1,1,285,N,5,B,715,1
0,0,1,787,49300,3,5,936,N,5,C,64,0
0,0,1,710,42500,0,5,839,N,6,C,161,0
0,2,2,37,11200,0,2,285,N,1,A,715,1
0,0,0,771,80600,3,4,921,N,5,C,79,0
0,0,2,18,67200,0,7,927,N,6,C,73,0
0,1,0,699,92000,1,2,676,N,2,B,324,1
0,2,2,829,42000,1,2,221,N,13,A,779,1
0,0,1,247,53200,1,5,523,Y,4,B,477,1
0,3,1,534,47500,0,4,389,N,6,C,611,0
