var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12
0,2,0,267,"$78,400 ",3,1,564,N,5,A,436,1
0,0,0,793,"$82,500 ",0,3,832,N,17,A,168,1
0,1,1,785,"$60,700 ",1,5,262,N,15,B,738,1
1,0,3,919,"$8,600 ",1,3,952,N,7,B,48,1
0,1,1,849,"$96,500 ",0,2,846,,22,A,154,1
0,0,0,77,"$57,500 ",0,1,661,N,1,A,339,1
0,0,1,99,"$9,800 ",1,2,291,N,4,B,709,1
0,1,1,472,"$27,800 ",1,7,781,,1,C,219,0
0,1,1,732,"$1,100 ",0,1,10,N,1,C,990,0
0,0,1,545,"$96,900 ",2,4,877,Y,3,B,123,1
0,1,1,576,"$74,400 ",0,4,804,N,5,B,196,1
0,0,1,382,"$27,900 ",0,3,244,N,2,C,756,0
0,0,0,888,"$67,700 ",1,2,445,N,5,B,555,1
0,1,1,730,"$48,900 ",1,2,902,N,7,A,98,1
0,3,0,719,"$45,400 ",2,3,46,N,3,B,954,1
0,2,1,878,"$73,300 ",1,6,847,N,1,A,153,1
0,1,1,25,"$96,600 ",0,4,227,N,1,B,773,1
0,2,0,704,"$54,600 ",1,3,209,N,2,B,791,1
0,0,0,149,"$68,500 ",1,2,214,N,3,C,786,0
1,3,3,951,"$71,300 ",1,3,355,N,6,A,645,1
0,2,1,856,"$39,400 ",2,4,742,N,18,A,258,1
0,1,2,52,"$8,100 ",0,1,892,N,31,B,108,1
0,0,2,452,"$40,400 ",0,6,356,N,1,C,644,0
0,2,0,644,"$52,600 ",2,4,639,N,5,C,361,0
0,0,1,224,"$16,100 ",2,4,736,N,3,C,264,0
0,1,1,418,"$87,600 ",1,3,657,N,6,A,343,1
0,4,0,362,"$4,800 ",1,4,368,N,1,A,632,1
0,2,0,813,"$98,000 ",1,1,481,N,3,B,519,1
0,1,2,635,"$29,500 ",1,2,362,N,2,A,638,1
0,0,0,909,"$18,500 ",0,0,986,N,5,B,14,1
0,1,1,145,"$29,900 ",0,4,818,,3,C,182,0
0,2,0,754,"$28,700 ",2,5,949,,5,A,51,1
0,3,2,593,"$57,000 ",0,1,967,N,5,A,33,1
0,0,2,659,"$92,100 ",2,4,831,,15,C,169,0
0,2,4,585,"$92,500 ",3,2,4,N,6,C,996,0
0,3,1,411,"$64,700 ",0,1,423,N,1,A,577,1
0,2,1,347,"$55,600 ",2,3,452,N,2,A,548,1
0,0,0,862,"$13,500 ",0,5,271,N,1,C,729,0
0,0,2,670,"$87,600 ",1,1,808,N,9,A,192,1
0,0,0,991,"$45,800 ",0,0,913,N,7,C,87,0
1,2,3,977,"$10,900 ",1,5,931,N,4,B,69,1
0,1,1,192,"$5,800 ",0,2,693,N,2,A,307,1
0,0,1,86,"$15,200 ",3,0,890,N,3,A,110,1
0,1,1,930,"$86,500 ",3,4,692,N,3,B,308,1
0,1,0,997,"$97,500 ",3,6,227,Y,2,B,773,1
0,1,0,646,"$86,600 ",0,2,252,Y,1,A,748,1
0,0,1,626,"$78,700 ",1,2,881,Y,1,B,119,1
0,2,1,491,"$56,800 ",2,2,298,N,4,A,702,1
0,2,0,695,"$2,300 ",1,2,812,N,1,A,188,1
0,1,2,902,"$55,200 ",2,6,367,N,1,B,633,1
0,1,1,275,"$20,600 ",0,1,566,Y,15,C,434,0
0,0,0,143,"$58,100 ",1,6,579,,6,C,421,0
0,1,1,490,"$62,800 ",0,2,925,N,15,A,75,1
0,0,0,376,"$63,500 ",1,3,524,N,8,B,476,1
1,0,5,617,"$38,900 ",0,2,814,Y,10,C,186,0
0,4,1,549,"$82,000 ",1,2,824,,7,A,176,1
0,0,4,515,"$31,600 ",2,5,338,N,1,C,662,0
0,2,2,905,"$6,000 ",1,1,893,N,16,B,107,1
0,1,0,152,"$68,900 ",1,3,300,N,6,B,700,1
0,1,0,823,"$74,300 ",1,1,468,N,10,A,532,1
0,1,2,621,"$49,900 ",1,1,449,N,22,A,551,1
0,0,0,373,"$68,900 ",3,2,695,N,7,C,305,0
0,0,2,402,"$17,900 ",1,3,719,N,17,C,281,0
0,1,0,738,"$20,800 ",1,1,547,Y,2,C,453,0
0,0,1,1,"$92,800 ",1,2,226,N,12,A,774,1
0,1,4,320,"$82,200 ",1,4,995,N,23,A,5,1
0,1,1,674,"$55,500 ",0,1,55,,3,C,945,0
0,0,0,625,"$86,200 ",0,6,531,N,5,B,469,1
0,0,0,419,"$38,400 ",1,2,844,N,12,A,156,1
0,0,2,631,"$65,200 ",1,2,970,N,2,C,30,0
0,1,1,206,"$77,800 ",1,2,524,N,2,C,476,0
0,1,2,698,"$29,400 ",1,0,972,N,1,B,28,1
0,1,1,9,"$36,500 ",0,3,641,,5,C,359,0
0,1,1,627,"$75,000 ",2,2,453,N,1,C,547,0
0,1,2,109,"$18,000 ",1,4,582,N,10,A,418,1
1,0,3,599,"$19,700 ",0,6,345,N,5,B,655,1
0,0,0,355,"$20,900 ",1,4,346,Y,5,C,654,0
0,0,0,253,"$31,300 ",2,2,811,Y,4,B,189,1
1,1,3,958,"$6,800 ",1,6,788,N,13,B,212,1
0,1,1,438,"$83,200 ",2,3,765,N,9,A,235,1
0,1,1,932,"$21,800 ",1,1,936,N,9,A,64,1
0,2,4,453,"$8,000 ",2,2,813,N,20,A,187,1
0,0,0,354,"$18,700 ",1,1,195,N,11,C,805,0
0,0,1,170,"$49,400 ",3,2,590,N,6,B,410,1
0,1,2,506,"$67,300 ",1,5,635,N,2,A,365,1
0,1,0,854,"$68,800 ",0,4,910,N,13,A,90,1
0,0,1,522,"$59,400 ",0,2,162,N,1,B,838,1
0,1,2,184,"$50,600 ",1,5,639,N,16,B,361,1
0,3,1,719,"$34,600 ",3,4,16,N,3,B,984,1
0,3,0,897,"$88,700 ",1,4,182,N,16,B,818,1
0,1,2,600,"$1,900 ",0,3,281,,2,B,719,1
0,1,0,421,"$41,300 ",3,1,305,N,9,B,695,1
0,1,2,982,"$1,900 ",1,0,73,N,10,B,927,1
0,0,1,982,"$57,000 ",2,1,929,N,7,B,71,1
0,3,1,25,"$45,500 ",2,2,152,N,3,B,848,1
0,1,1,618,"$57,200 ",0,6,365,N,4,B,635,1
0,3,2,319,"$13,700 ",0,3,157,N,7,A,843,1
0,2,1,759,"$30,400 ",1,0,317,N,5,A,683,1
0,2,0,265,"$60,800 ",0,3,71,N,22,A,929,1
0,1,0,298,"$54,000 ",1,1,267,Y,12,B,733,1
0,2,0,836,"$73,200 ",2,2,733,N,28,A,267,1
0,0,0,432,"$88,700 ",0,5,520,N,13,A,480,1
1,1,1,996,"$8,100 ",1,4,947,N,2,B,53,1
0,3,2,890,"$23,700 ",3,3,572,N,18,C,428,0
0,3,1,286,"$86,900 ",1,4,202,Y,1,B,798,1
0,0,1,869,"$32,500 ",1,5,332,N,17,C,668,0
0,0,0,173,"$34,000 ",1,4,99,N,2,A,901,1
1,3,2,548,"$40,900 ",2,1,667,N,1,B,333,1
0,2,0,940,"$65,200 ",2,5,476,N,20,C,524,0
0,0,0,773,"$9,300 ",1,2,488,N,3,B,512,1
0,0,1,115,"$29,000 ",1,7,240,N,9,A,760,1
0,1,3,666,"$68,600 ",1,2,692,N,4,B,308,1
0,2,2,597,"$92,500 ",0,2,495,N,5,A,505,1
0,0,0,631,"$52,100 ",1,1,9,N,7,B,991,1
0,1,0,653,"$6,400 ",0,3,451,N,21,C,549,0
0,0,1,552,"$29,600 ",2,3,235,N,10,B,765,1
0,1,3,745,"$95,500 ",0,3,225,N,7,C,775,0
0,0,4,247,"$28,800 ",0,5,389,N,6,C,611,0
0,4,0,935,"$51,700 ",1,5,753,N,2,A,247,1
0,3,0,443,"$50,000 ",1,8,996,N,7,B,4,1
0,0,0,484,"$2,600 ",0,5,170,N,4,A,830,1
0,0,3,924,"$73,000 ",2,2,324,N,8,B,676,1
0,0,2,679,"$17,800 ",1,4,783,N,17,C,217,0
0,1,4,516,"$18,200 ",0,1,65,N,2,A,935,1
0,3,0,669,"$72,400 ",2,1,397,N,1,B,603,1
0,1,4,892,"$80,800 ",1,3,211,N,6,C,789,0
0,1,0,995,"$74,400 ",0,2,9,N,1,A,991,1
0,1,0,716,"$97,300 ",0,4,248,N,4,C,752,0
0,0,1,30,"$18,400 ",1,6,189,N,14,A,811,1
0,1,0,380,"$42,900 ",1,3,519,N,3,B,481,1
0,1,0,859,"$85,100 ",0,3,986,N,3,B,14,1
0,1,0,677,"$95,600 ",2,2,880,N,4,B,120,1
0,0,0,153,"$96,100 ",1,4,659,N,6,C,341,0
0,3,0,115,"$1,800 ",1,4,145,N,13,C,855,0
0,0,1,583,"$73,200 ",0,4,470,N,9,C,530,0
0,1,1,701,"$45,500 ",1,2,774,Y,1,A,226,1
0,2,0,519,"$15,700 ",2,4,161,N,3,B,839,1
0,1,0,323,"$79,500 ",0,7,235,N,1,C,765,0
0,0,0,592,"$18,800 ",1,0,72,N,3,A,928,1
0,1,1,279,"$93,800 ",3,3,373,N,2,A,627,1
0,1,1,953,"$42,600 ",0,2,484,N,5,C,516,0
0,0,3,920,"$30,600 ",2,4,223,N,11,B,777,1
0,1,0,494,"$29,000 ",1,6,864,N,2,A,136,1
0,0,1,868,"$15,100 ",2,2,520,N,5,C,480,0
0,1,2,572,"$51,000 ",1,3,628,N,17,C,372,0
0,0,0,978,"$47,800 ",0,3,316,N,4,C,684,0
0,2,1,491,"$30,300 ",0,2,749,N,10,C,251,0
0,1,1,956,"$50,200 ",0,2,691,N,9,C,309,0
0,1,0,851,"$95,000 ",0,5,424,N,7,A,576,1
0,1,1,587,"$67,000 ",0,6,822,N,9,A,178,1
0,2,1,180,"$51,200 ",2,3,489,N,6,C,511,0
0,2,0,619,"$45,300 ",2,8,440,N,2,A,560,1
0,1,1,10,"$30,500 ",0,3,74,N,4,C,926,0
0,1,1,649,"$78,000 ",0,5,991,N,2,C,9,0
0,0,0,723,"$49,100 ",1,2,488,N,18,C,512,0
0,0,1,599,"$42,900 ",1,2,904,N,17,B,96,1
0,0,1,317,"$69,700 ",0,2,818,N,2,C,182,0
0,1,0,939,"$38,900 ",0,8,832,N,27,A,168,1
0,1,2,537,"$78,700 ",0,1,842,N,2,C,158,0
0,1,0,611,"$48,400 ",0,3,413,N,8,C,587,0
0,1,0,767,"$99,500 ",1,4,375,N,2,B,625,1
0,0,0,55,"$48,000 ",0,5,93,N,23,A,907,1
0,1,2,741,"$99,100 ",1,3,386,N,33,C,614,0
0,0,0,631,"$67,800 ",0,4,240,N,1,C,760,0
0,3,3,544,"$73,200 ",1,1,835,N,17,B,165,1
0,1,0,835,"$8,900 ",0,3,294,N,5,C,706,0
0,1,1,947,"$31,900 ",0,3,301,N,5,B,699,1
0,0,0,755,"$42,400 ",0,6,166,N,5,C,834,0
0,1,0,860,"$67,600 ",1,3,667,N,3,A,333,1
0,2,0,350,"$25,000 ",0,4,34,N,12,A,966,1
0,1,2,887,"$54,300 ",1,7,819,N,18,A,181,1
0,0,1,111,"$17,800 ",0,4,545,N,5,C,455,0
0,0,1,126,"$3,000 ",0,2,24,N,2,A,976,1
0,0,2,16,"$77,900 ",0,2,753,N,3,C,247,0
0,1,0,663,"$41,300 ",0,3,934,N,6,A,66,1
0,0,1,114,"$68,200 ",0,5,541,N,7,C,459,0
0,0,1,677,"$89,200 ",0,2,744,N,27,A,256,1
0,0,0,891,"$61,600 ",1,3,670,N,2,C,330,0
0,2,0,762,"$93,200 ",2,9,899,Y,-999,B,101,1
0,0,1,42,"$72,900 ",1,1,51,Y,4,B,949,1
0,0,0,838,"$77,000 ",2,3,136,N,10,A,864,1
0,1,0,706,"$1,300 ",1,6,481,N,30,B,519,1
0,0,3,620,"$6,000 ",1,4,290,N,6,C,710,0
0,3,3,161,"$37,000 ",1,5,825,N,2,C,175,0
0,0,1,58,"$53,800 ",0,5,38,N,9,A,962,1
0,1,1,504,"$19,400 ",3,3,351,N,6,A,649,1
0,0,5,411,"$96,500 ",2,1,856,N,8,B,144,1
0,1,0,202,"$58,700 ",3,2,529,N,35,A,471,1
0,2,0,51,"$87,700 ",1,3,780,N,10,A,220,1
0,1,1,295,"$68,600 ",2,1,910,N,24,B,90,1
0,1,1,225,"$33,200 ",1,5,59,N,6,C,941,0
0,3,0,101,"$89,400 ",0,4,287,N,7,B,713,1
0,1,0,773,"$17,300 ",1,1,496,N,3,A,504,1
0,1,2,652,"$55,700 ",1,5,451,N,11,C,549,0
0,2,3,847,"$59,300 ",0,3,103,N,10,C,897,0
0,1,0,686,"$45,600 ",1,1,72,N,2,C,928,0
0,2,0,546,"$4,300 ",2,2,505,N,5,C,495,0
0,0,0,813,"$58,900 ",0,2,626,N,2,C,374,0
0,2,1,616,"$78,000 ",1,3,801,N,3,B,199,1
0,3,0,238,"$88,100 ",1,3,516,N,12,B,484,1
0,0,0,742,"$33,800 ",0,1,621,N,15,B,379,1
0,0,2,870,"$72,100 ",1,5,420,N,5,A,580,1
0,2,3,679,"$30,000 ",2,4,666,N,6,C,334,0
0,1,3,271,"$68,800 ",1,3,753,Y,1,A,247,1
0,0,0,300,"$55,000 ",3,6,846,N,9,A,154,1
0,2,1,451,"$45,900 ",2,3,142,N,3,A,858,1
0,1,0,211,"$81,000 ",1,1,279,N,3,A,721,1
0,0,1,54,"$61,300 ",0,3,955,N,7,A,45,1
0,3,0,891,"$31,000 ",0,2,433,N,1,B,567,1
0,0,0,568,"$77,200 ",1,6,341,N,19,C,659,0
0,1,0,539,"$94,000 ",1,0,523,Y,1,C,477,0
0,1,1,141,"$16,400 ",1,2,919,N,9,B,81,1
0,1,2,153,"$82,700 ",0,2,856,Y,11,C,144,0
0,0,1,635,"$85,900 ",1,1,630,,4,B,370,1
0,3,0,374,"$53,600 ",0,3,776,N,3,C,224,0
0,1,0,221,"$41,300 ",0,2,974,N,5,C,26,0
0,1,2,644,"$28,400 ",0,3,42,N,4,C,958,0
0,3,1,616,"$45,700 ",0,2,342,N,5,C,658,0
0,1,2,316,"$10,800 ",0,2,745,N,19,C,255,0
0,2,0,402,"$41,300 ",1,4,367,N,2,B,633,1
0,1,1,816,"$98,000 ",1,0,932,N,3,B,68,1
0,0,1,834,"$73,600 ",0,2,896,N,14,C,104,0
0,0,0,129,"$28,800 ",1,1,723,N,7,C,277,0
0,2,0,422,"$42,900 ",1,3,995,N,1,C,5,0
0,3,0,684,"$64,600 ",3,3,87,N,2,A,913,1
1,1,2,944,"$19,500 ",1,3,20,Y,10,C,980,0
0,1,1,669,"$30,000 ",0,4,756,N,2,B,244,1
0,1,1,851,"$58,400 ",1,5,76,N,10,C,924,0
0,1,2,478,"$71,700 ",1,5,265,N,3,A,735,1
0,1,1,66,"$30,500 ",0,5,660,N,1,C,340,0
0,1,2,871,"$56,000 ",1,1,415,N,1,A,585,1
0,1,0,417,"$51,000 ",2,5,478,N,6,A,522,1
0,1,2,42,"$38,000 ",2,4,374,N,11,A,626,1
0,2,0,228,"$47,300 ",0,2,182,N,1,C,818,0
0,1,0,417,"$28,700 ",0,3,458,N,18,A,542,1
0,2,2,296,"$56,900 ",3,6,833,N,9,A,167,1
0,3,3,100,"$25,400 ",1,4,600,N,3,A,400,1
1,3,4,985,"$53,100 ",1,5,752,N,8,C,248,0
0,1,3,459,"$27,600 ",1,2,785,N,10,C,215,0
0,0,0,618,"$39,100 ",0,4,510,N,1,B,490,1
0,2,1,434,"$87,700 ",0,4,165,N,4,C,835,0
0,1,1,663,"$29,900 ",0,4,500,N,3,A,500,1
0,2,1,441,"$26,200 ",1,2,563,,2,A,437,1
0,2,1,982,"$85,000 ",1,4,421,N,4,C,579,0
0,1,1,568,"$35,900 ",0,4,254,Y,4,C,746,0
0,1,3,723,"$82,600 ",3,3,2,N,1,B,998,1
0,1,2,717,"$57,300 ",3,0,492,N,17,B,508,1
0,2,3,807,"$63,600 ",1,6,835,N,4,A,165,1
0,2,0,669,"$61,000 ",1,5,275,N,6,C,725,0
0,1,1,0,"$1,400 ",0,2,37,N,3,A,963,1
0,2,1,313,"$8,800 ",0,3,233,N,1,A,767,1
0,4,0,653,"$76,400 ",1,0,487,N,2,B,513,1
0,1,2,332,"$14,900 ",1,5,81,N,14,A,919,1
0,2,1,238,"$64,500 ",1,2,268,N,1,A,732,1
1,2,2,530,"$19,900 ",0,1,857,N,5,B,143,1
0,1,0,297,"$83,900 ",2,2,907,N,13,C,93,0
0,2,1,675,"$17,100 ",1,3,954,N,7,A,46,1
0,0,1,525,"$60,300 ",0,5,23,N,5,C,977,0
0,1,1,716,"$60,200 ",0,4,741,N,2,B,259,1
0,1,1,97,"$91,900 ",0,3,759,N,1,B,241,1
0,2,0,346,"$79,200 ",0,1,847,,16,C,153,0
0,0,1,821,"$59,400 ",4,3,624,N,5,B,376,1
0,1,0,922,"$86,800 ",2,2,424,N,5,B,576,1
0,0,0,494,"$60,200 ",0,7,290,N,3,A,710,1
0,0,1,868,"$67,800 ",1,1,428,N,1,B,572,1
0,2,2,368,"$71,600 ",6,3,363,N,18,C,637,0
0,2,1,710,"$36,500 ",0,2,456,,6,C,544,0
0,1,1,120,"$31,300 ",0,1,419,N,2,C,581,0
0,1,3,204,"$29,600 ",0,7,334,N,6,B,666,1
0,1,1,181,"$95,700 ",0,1,642,N,17,A,358,1
0,2,0,952,"$60,300 ",2,5,357,N,6,A,643,1
0,0,0,698,"$24,900 ",3,4,591,N,8,B,409,1
0,2,0,927,"$70,100 ",2,4,289,N,5,C,711,0
0,2,2,756,"$82,700 ",0,2,482,N,4,C,518,0
0,1,1,198,"$10,000 ",1,8,626,N,10,C,374,0
1,0,1,975,"$25,700 ",1,6,422,N,23,B,578,1
0,1,1,469,"$48,700 ",2,3,819,N,14,A,181,1
0,1,1,70,"$56,500 ",0,2,890,N,14,A,110,1
0,4,0,659,"$52,900 ",2,4,119,N,14,C,881,0
0,4,0,534,"$63,600 ",1,2,329,N,5,A,671,1
1,3,5,318,"$76,600 ",0,0,851,N,6,C,149,0
0,1,1,386,"$13,000 ",1,1,363,N,11,A,637,1
0,1,1,301,"$23,700 ",1,5,578,Y,21,A,422,1
0,0,1,961,"$38,600 ",0,4,173,N,14,A,827,1
0,1,1,200,"$38,400 ",0,3,28,N,6,A,972,1
0,1,1,681,"$89,300 ",0,3,291,N,3,A,709,1
0,0,0,463,"$53,500 ",1,8,970,N,3,C,30,0
0,1,2,390,"$97,900 ",1,2,663,N,2,C,337,0
0,1,0,693,"$8,900 ",2,6,775,N,4,B,225,1
0,1,2,866,"$13,100 ",1,5,453,N,3,B,547,1
0,0,1,53,"$72,700 ",1,2,653,,11,C,347,0
0,0,2,545,"$91,700 ",1,4,298,N,3,C,702,0
0,2,2,923,"$65,800 ",0,1,515,N,1,A,485,1
0,2,1,22,"$83,900 ",0,5,383,N,4,A,617,1
0,4,1,564,"$34,900 ",3,2,715,N,2,A,285,1
0,3,1,64,"$43,900 ",2,5,337,N,10,B,663,1
0,0,1,351,"$82,600 ",1,4,17,N,2,A,983,1
0,0,2,441,"$9,600 ",2,0,961,N,3,C,39,0
0,2,1,265,"$34,000 ",1,4,368,N,15,C,632,0
0,2,0,510,"$47,900 ",1,4,774,N,5,C,226,0
0,1,0,328,"$63,000 ",1,4,221,N,2,A,779,1
0,2,0,86,"$28,700 ",2,1,460,N,3,C,540,0
0,2,2,517,"$34,000 ",2,6,750,,1,B,250,1
0,1,1,699,"$14,700 ",0,5,645,N,7,A,355,1
0,0,1,913,"$8,400 ",1,1,298,,6,B,702,1
0,0,0,924,"$91,200 ",0,4,934,N,6,C,66,0
0,0,1,222,"$86,700 ",1,1,601,N,1,B,399,1
0,0,1,855,"$30,000 ",1,6,308,Y,1,C,692,0
0,2,0,333,"$48,700 ",0,0,181,N,2,A,819,1
0,1,0,188,"$36,000 ",2,1,256,N,19,B,744,1
1,0,1,366,"$30,300 ",3,2,996,N,5,C,4,0
0,0,1,789,"$55,100 ",0,2,438,N,22,A,562,1
0,1,1,509,"$43,900 ",0,4,760,N,1,B,240,1
0,1,0,224,"$68,000 ",2,3,420,N,2,B,580,1
0,0,0,24,"$31,400 ",0,2,270,N,3,A,730,1
0,1,2,880,"$83,400 ",0,0,850,Y,5,B,150,1
0,1,1,306,"$29,400 ",2,4,388,N,2,B,612,1
0,1,1,991,"$20,800 ",1,5,279,N,2,B,721,1
0,1,2,478,"$93,300 ",1,2,559,,4,C,441,0
0,4,1,76,"$4,200 ",1,3,141,N,1,B,859,1
0,0,1,284,"$58,600 ",2,1,751,N,4,C,249,0
0,2,0,571,"$50,400 ",2,3,731,N,7,B,269,1
0,0,0,822,"$25,600 ",1,1,42,N,4,B,958,1
0,1,0,758,"$13,300 ",1,3,103,Y,29,A,897,1
0,0,1,708,"$35,900 ",0,2,466,N,17,C,534,0
0,1,2,597,"$80,700 ",1,2,86,N,14,C,914,0
0,1,2,219,"$72,900 ",2,4,318,N,2,C,682,0
0,1,0,575,"$30,500 ",1,2,940,N,4,C,60,0
0,1,1,594,"$33,300 ",2,1,381,N,11,A,619,1
0,0,1,811,"$6,100 ",2,3,812,N,5,A,188,1
0,1,0,699,"$24,100 ",1,4,540,N,4,C,460,0
0,2,1,861,"$1,800 ",2,8,433,Y,17,A,567,1
0,0,1,273,"$19,900 ",2,6,137,N,4,A,863,1
0,0,2,17,"$89,600 ",1,3,171,N,3,B,829,1
0,1,0,217,"$68,200 ",1,3,226,N,3,B,774,1
0,2,1,594,"$89,800 ",1,6,739,N,2,C,261,0
0,1,1,98,"$67,000 ",1,1,755,,2,A,245,1
0,0,0,466,"$56,800 ",1,2,65,N,8,B,935,1
0,1,3,750,"$99,600 ",0,1,680,N,13,C,320,0
0,2,1,290,"$36,600 ",0,3,511,N,13,B,489,1
0,1,3,595,"$75,700 ",0,5,990,N,6,C,10,0
0,0,1,751,"$89,300 ",0,1,462,N,3,A,538,1
0,1,0,228,"$44,300 ",0,4,973,,6,B,27,1
0,0,0,74,"$30,900 ",1,6,767,N,13,A,233,1
0,1,1,881,"$10,000 ",0,1,42,N,6,C,958,0
0,0,1,943,"$72,000 ",1,4,588,N,4,B,412,1
0,2,1,811,"$45,200 ",0,4,634,N,17,C,366,0
0,1,2,768,"$84,700 ",0,1,671,N,1,A,329,1
1,0,3,587,"$98,000 ",1,7,981,Y,5,B,19,1
0,0,2,250,"$38,200 ",2,4,936,N,28,B,64,1
0,1,0,400,"$20,000 ",2,3,170,N,6,A,830,1
0,0,2,943,"$47,300 ",2,2,38,,9,B,962,1
0,0,2,556,"$21,800 ",1,1,249,N,10,A,751,1
0,0,0,355,"$74,000 ",2,2,112,N,14,B,888,1
0,2,1,29,"$15,700 ",1,3,300,N,6,B,700,1
0,2,1,591,"$43,400 ",1,4,263,N,8,C,737,0
0,0,2,212,"$25,200 ",3,1,401,N,11,B,599,1
0,0,0,396,"$11,300 ",1,2,957,N,2,B,43,1
0,0,0,521,"$64,300 ",0,4,188,N,4,B,812,1
0,1,1,718,"$13,100 ",0,5,836,N,2,C,164,0
0,0,2,135,"$51,000 ",1,2,889,Y,2,A,111,1
0,0,1,341,"$76,800 ",0,1,253,N,6,B,747,1
0,1,1,907,"$4,100 ",0,3,767,N,2,C,233,0
0,0,0,901,"$71,800 ",2,4,233,N,4,B,767,1
0,2,0,81,"$18,600 ",1,5,735,Y,3,A,265,1
0,0,2,198,"$59,100 ",1,3,166,Y,5,A,834,1
0,1,0,196,"$63,900 ",3,1,349,N,7,B,651,1
0,0,3,772,"$81,100 ",2,2,478,N,30,C,522,0
0,1,2,403,"$71,300 ",1,4,387,N,1,B,613,1
0,1,0,236,"$75,700 ",1,2,289,N,17,A,711,1
0,1,3,838,"$38,000 ",1,5,164,N,8,A,836,1
0,1,0,660,"$98,200 ",0,3,518,N,8,A,482,1
0,0,1,75,"$99,800 ",1,0,560,Y,2,C,440,0
0,1,1,987,"$64,900 ",3,7,108,N,11,B,892,1
0,3,0,244,"$97,500 ",1,7,812,N,4,B,188,1
0,2,1,310,"$92,800 ",1,3,882,N,5,B,118,1
0,0,1,917,"$58,000 ",1,2,34,Y,3,A,966,1
0,0,0,410,"$22,300 ",1,0,633,N,10,B,367,1
0,1,1,428,"$20,500 ",3,0,689,N,5,B,311,1
0,1,1,322,"$59,200 ",3,2,862,N,1,C,138,0
0,0,0,357,"$39,200 ",0,6,90,N,3,C,910,0
0,0,1,114,"$57,800 ",0,3,201,Y,28,A,799,1
0,2,0,646,"$20,400 ",1,2,254,N,6,C,746,0
0,3,0,940,"$20,200 ",2,3,456,N,2,B,544,1
0,1,0,23,"$18,400 ",2,1,700,N,3,C,300,0
1,2,2,420,"$1,200 ",1,7,701,N,11,B,299,1
0,2,0,273,"$75,800 ",1,4,585,N,1,A,415,1
0,0,2,89,"$33,200 ",2,4,653,N,4,C,347,0
0,1,2,349,"$71,800 ",2,3,992,Y,20,A,8,1
1,0,2,467,"$40,400 ",1,3,636,N,17,B,364,1
0,1,3,87,"$93,900 ",1,4,347,N,4,B,653,1
0,1,0,335,"$4,900 ",1,3,939,N,3,B,61,1
0,2,1,485,"$45,000 ",0,0,794,N,2,B,206,1
0,0,0,452,"$75,000 ",2,3,156,,5,A,844,1
0,0,2,113,"$21,600 ",1,0,104,N,4,A,896,1
0,0,0,947,"$16,000 ",2,0,37,Y,2,C,963,0
0,0,1,467,"$58,800 ",1,8,271,N,4,C,729,0
0,1,1,938,"$71,300 ",0,2,382,N,4,A,618,1
0,1,1,40,"$95,500 ",3,5,966,Y,4,A,34,1
0,1,1,866,"$74,500 ",2,4,144,Y,5,A,856,1
0,0,1,431,"$56,200 ",0,3,132,N,3,B,868,1
0,0,0,492,"$38,300 ",0,1,340,N,2,B,660,1
0,0,1,159,"$91,300 ",1,2,398,N,11,A,602,1
0,0,1,509,"$13,500 ",1,3,828,N,2,C,172,0
0,1,0,487,"$49,800 ",2,5,234,N,4,A,766,1
0,0,3,813,"$61,800 ",2,5,946,N,13,B,54,1
0,2,1,178,"$2,500 ",1,0,849,N,10,C,151,0
0,3,1,717,"$2,900 ",1,2,188,N,1,C,812,0
0,2,0,863,"$89,900 ",2,2,414,N,11,B,586,1
0,0,0,780,"$55,300 ",2,5,305,N,3,C,695,0
0,2,0,779,"$73,600 ",1,4,801,N,1,A,199,1
0,0,0,300,"$80,300 ",1,2,578,N,11,A,422,1
0,0,0,33,"$73,200 ",0,2,82,N,7,B,918,1
0,2,1,533,"$17,500 ",0,3,806,N,1,A,194,1
0,0,1,732,"$30,300 ",0,3,813,N,16,B,187,1
0,1,0,138,"$25,600 ",1,1,445,N,14,C,555,0
1,0,0,142,"$97,000 ",0,2,237,N,7,A,763,1
0,0,3,262,"$88,100 ",0,4,544,N,7,A,456,1
0,1,1,656,"$19,600 ",1,5,220,N,9,A,780,1
0,0,0,857,"$91,900 ",4,3,322,N,4,B,678,1
0,1,2,250,"$27,300 ",0,4,156,N,15,B,844,1
0,0,2,474,"$7,900 ",2,3,739,N,10,A,261,1
0,1,1,455,"$5,900 ",2,3,622,N,5,C,378,0
0,2,1,641,"$68,500 ",0,3,286,,5,B,714,1
0,1,0,586,"$53,900 ",3,1,990,N,4,C,10,0
0,0,0,385,"$45,300 ",2,4,993,N,7,B,7,1
0,2,3,519,"$26,800 ",0,0,583,N,1,B,417,1
0,2,0,837,"$20,600 ",0,5,739,N,7,A,261,1
0,0,0,135,"$62,700 ",2,3,42,N,1,C,958,0
0,1,1,930,"$92,600 ",0,4,125,N,13,B,875,1
0,0,0,812,"$65,300 ",0,2,410,N,9,C,590,0
0,3,0,344,"$18,300 ",0,3,223,N,5,A,777,1
0,4,1,142,"$91,300 ",2,1,154,N,4,C,846,0
0,1,1,680,"$21,400 ",2,2,974,N,1,B,26,1
0,0,1,379,"$93,400 ",1,3,754,N,6,B,246,1
